tBodyAcc-std()-X,tBodyAcc-mad()-X,tBodyAcc-max()-X,tBodyAcc-sma(),tGravityAcc-mean()-X,tGravityAcc-max()-X,tGravityAcc-min()-X,tGravityAcc-energy()-X,tBodyAccJerk-entropy()-X,tBodyAccJerk-entropy()-Y,tBodyAccJerk-entropy()-Z,tBodyAccMag-mean(),tBodyAccMag-sma(),tGravityAccMag-mean(),tGravityAccMag-sma(),tBodyAccJerkMag-sma(),tBodyAccJerkMag-entropy(),fBodyAcc-mean()-X,fBodyAcc-std()-X,fBodyAcc-mad()-X,fBodyAcc-sma(),fBodyAcc-entropy()-X,fBodyAcc-entropy()-Y,fBodyAcc-entropy()-Z,fBodyAccJerk-entropy()-X,fBodyAccJerk-entropy()-Y,fBodyAccJerk-entropy()-Z,fBodyAccMag-entropy(),fBodyBodyAccJerkMag-entropy(),"angle(X,gravityMean)",Activity
-0.92622864,-0.92941155,-0.92273437,-0.88123217,0.98131959,0.98574672,0.97155236,0.94821792,-0.41164015,-0.50074198,-0.5519746,-0.88436798,-0.88436798,-0.88436798,-0.88436798,-0.96747404,-0.49046759,-0.93319327,-0.92337749,-0.93917278,-0.89238204,-0.49736819,-0.43943132,-0.35676498,-0.80821445,-0.82315714,-0.80316383,-0.33254744,-0.82851565,-0.93430479,4
-0.98066695,-0.98189742,-0.92273437,-0.95238111,0.96328178,0.89926285,0.97155236,0.89922474,-0.6539994,-0.44521611,-0.558156,-0.95426563,-0.95426563,-0.95426563,-0.95426563,-0.97738,-0.69015112,-0.97914253,-0.98118242,-0.98115077,-0.96171387,-0.8207533,-0.57872103,-0.63023554,-1.0,-0.89481271,-1.0,-0.69318304,-1.0,-0.93725546,4
-0.98882284,-0.99075514,-0.93354698,-0.96808972,0.97132723,0.89926285,0.98407564,0.92047324,-0.68801158,-0.61544142,-0.55236484,-0.96826262,-0.96826262,-0.96826262,-0.96826262,-0.98227625,-0.68813847,-0.98747428,-0.98932006,-0.98645433,-0.9707094,-0.84417805,-0.68570446,-0.63564752,-1.0,-0.93912029,-0.90016193,-0.72845565,-0.940965,-0.94067176,4
-0.99366512,-0.99453598,-0.93932338,-0.97360732,0.97041462,0.89910785,0.98885302,0.91804641,-0.71560003,-0.67083745,-0.57983164,-0.97403674,-0.97403674,-0.97403674,-0.97403674,-0.9845143,-0.71944815,-0.99143007,-0.99479942,-0.99306113,-0.97694781,-0.94635692,-0.81578627,-0.6452556,-1.0,-1.0,-1.0,-0.79195737,-1.0,-0.93578463,4
-0.99301514,-0.99378527,-0.93397177,-0.96806181,0.96959135,0.89515924,0.98885302,0.91585951,-0.68555864,-0.50923115,-0.5867893,-0.9680889,-0.9680889,-0.9680889,-0.9680889,-0.97898525,-0.67703002,-0.99215208,-0.99331728,-0.99157377,-0.97094187,-0.94635692,-0.63261088,-0.65173183,-1.0,-0.93912029,-0.86415827,-0.72845565,-1.0,-0.93344626,4
-0.99186807,-0.99249407,-0.93397177,-0.95470611,0.97013351,0.89647332,0.98943773,0.91729829,-0.664456,-0.55901402,-0.52738338,-0.95369912,-0.95369912,-0.95369912,-0.95369912,-0.97826136,-0.66824753,-0.99068175,-0.99232457,-0.99066031,-0.96598166,-0.90731609,-0.63261088,-0.59130248,-1.0,-1.0,-0.83215034,-0.67623477,-1.0,-0.93333955,4
-0.98990146,-0.99080548,-0.93505466,-0.95190411,0.9712404,0.89727844,0.98947087,0.92023759,-0.66963337,-0.57963674,-0.51459126,-0.94991253,-0.94991253,-0.94991253,-0.94991253,-0.98061684,-0.68419193,-0.98763347,-0.99091798,-0.9879869,-0.9615936,-0.90731609,-0.60703171,-0.59177082,-1.0,-0.93912029,-0.90016193,-0.65791746,-1.0,-0.93808225,4
-0.98344075,-0.98895964,-0.91134681,-0.94502887,0.97081182,0.89727844,0.98736184,0.91910088,-0.61508042,-0.46071978,-0.40454768,-0.9416047,-0.9416047,-0.9416047,-0.9416047,-0.96939195,-0.49602795,-0.97908465,-0.98549073,-0.97896998,-0.95219303,-0.76992006,-0.59628377,-0.47945877,-0.94369895,-0.85688002,-0.65353563,-0.64343351,-0.8612167,-0.9351336,4
-0.9816198,-0.98551811,-0.91134681,-0.93693868,0.96839018,0.89673732,0.98686043,0.91267613,-0.53296403,-0.45989836,-0.32512302,-0.93268032,-0.93268032,-0.93268032,-0.93268032,-0.96333457,-0.44412618,-0.97766242,-0.9833967,-0.97581828,-0.93719171,-0.71114,-0.49690656,-0.4363305,-0.86764384,-0.85688002,-0.670573,-0.63869135,-0.79890145,-0.92255477,4
-0.97994466,-0.98337955,-0.89028274,-0.94007453,0.967914,0.89391547,0.98686043,0.91141245,-0.43246778,-0.37145579,-0.3433665,-0.93707883,-0.93707883,-0.93707883,-0.93707883,-0.95637928,-0.40914553,-0.97229662,-0.98392476,-0.97870494,-0.94015233,-0.72933706,-0.57872103,-0.4355469,-0.78235779,-0.82315714,-0.68884325,-0.62584091,-0.82851565,-0.92359491,4
-0.98079855,-0.9852821,-0.89028274,-0.95449061,0.96892421,0.89447893,0.98825089,0.91408992,-0.45984752,-0.37804498,-0.35016244,-0.95352255,-0.95352255,-0.95352255,-0.95352255,-0.95956802,-0.41319395,-0.97147204,-0.98606357,-0.97961594,-0.94662931,-0.72933706,-0.56231937,-0.4599178,-0.78235779,-0.76465811,-0.77662624,-0.62082566,-0.82851565,-0.92997221,4
-0.99183571,-0.99322051,-0.93137759,-0.97127545,0.96926974,0.89447893,0.98889776,0.91500622,-0.664456,-0.57245794,-0.61280947,-0.9697335,-0.9697335,-0.9697335,-0.9697335,-0.98214525,-0.69320376,-0.98996194,-0.99267581,-0.99070014,-0.97366923,-0.87389237,-0.64983998,-0.61029779,-1.0,-1.0,-0.94221628,-0.79195737,-1.0,-0.92967981,4
-0.99408313,-0.99479581,-0.93660503,-0.97710936,0.9692105,0.89442816,0.98903502,0.91484908,-0.67695004,-0.66361012,-0.72377972,-0.97549764,-0.97549764,-0.97549764,-0.97549764,-0.98630407,-0.80768581,-0.99280122,-0.99464349,-0.99239422,-0.97759438,-1.0,-0.7868864,-0.61029779,-1.0,-1.0,-0.94221628,-0.84367061,-1.0,-0.92951348,4
-0.99446799,-0.99523037,-0.93660503,-0.98479189,0.96909948,0.8942481,0.98898174,0.91455464,-0.70802088,-0.69123547,-0.66025733,-0.9840749,-0.9840749,-0.9840749,-0.9840749,-0.98738891,-0.88382729,-0.99263232,-0.99538375,-0.99429769,-0.98651832,-1.0,-0.87039785,-0.74287829,-1.0,-1.0,-1.0,-0.8734817,-1.0,-0.92846884,4
-0.29748057,-0.31438217,-0.7467467,-0.45452693,-0.43313049,0.30581159,-0.66661419,-0.89138033,0.31801024,-0.032716432,0.011740867,-0.40479632,-0.40479632,-0.40479632,-0.40479632,-0.84704348,0.10186816,-0.38504993,-0.26561967,-0.40197112,-0.49099233,0.031416035,-0.13132042,0.090403291,-0.25258892,-0.30661341,-0.29251529,0.15684816,-0.32762372,0.56164345,6
-0.87715453,-0.87816566,-0.7467467,-0.84044331,-0.67339733,-0.67956899,-0.66661419,-0.96256737,-0.036263457,-0.22176591,0.075309805,-0.84462727,-0.84462727,-0.84462727,-0.84462727,-0.88625963,-0.0282804,-0.88024173,-0.87576003,-0.85418679,-0.8533092,-0.21211339,-0.341142,-0.25564756,-0.44582883,-0.56214426,-0.34420064,-0.21854696,-0.42374269,0.7344069,6
-0.89197645,-0.90762394,-0.80235906,-0.87912873,-0.64302583,-0.69264473,-0.63326531,-0.97370838,-0.11749584,-0.35866284,0.10890759,-0.881151,-0.881151,-0.881151,-0.881151,-0.89401038,-0.067228617,-0.89476469,-0.89069578,-0.87746259,-0.87651016,-0.2325041,-0.54620485,-0.25190542,-0.5319999,-0.79261756,-0.32406349,-0.2872615,-0.4973274,0.71441358,6
-0.94131505,-0.94840848,-0.88766348,-0.91755485,-0.65192096,-0.69270569,-0.61505594,-0.97093281,-0.13960642,-0.4857905,0.010847837,-0.91897714,-0.91897714,-0.91897714,-0.91897714,-0.91746614,-0.18489466,-0.93632254,-0.94328277,-0.93174508,-0.91808127,-0.39316308,-0.64983998,-0.31840196,-0.5931502,-0.89481271,-0.45365726,-0.47982775,-0.61468093,0.72065102,6
-0.9480146,-0.95584624,-0.90668151,-0.9228892,-0.67883451,-0.72494525,-0.66256491,-0.96144889,-0.33230431,-0.59104322,-0.28451192,-0.92049509,-0.92049509,-0.92049509,-0.92049509,-0.95604284,-0.3184542,-0.9515173,-0.94645467,-0.94906944,-0.94664114,-0.55423466,-0.66834309,-0.48961833,-0.78235779,-0.93912029,-0.58441107,-0.56099986,-0.80273637,0.74011029,6
-0.93422114,-0.93479155,-0.90854266,-0.9484589,-0.71153022,-0.7384601,-0.67739587,-0.94803298,-0.65005204,-0.71297627,-0.70161312,-0.94537326,-0.94537326,-0.94537326,-0.94537326,-0.9869093,-0.75957962,-0.96207079,-0.92544304,-0.94957649,-0.96983682,-0.71187026,-0.81578627,-0.90357248,-1.0,-1.0,-1.0,-0.69927498,-1.0,0.76389185,6
-0.97493439,-0.975536,-0.90854266,-0.9810881,-0.72672745,-0.78727752,-0.67739587,-0.94163768,-0.69193272,-0.80343976,-0.75337531,-0.98139443,-0.98139443,-0.98139443,-0.98139443,-0.99116078,-0.84725969,-0.98288189,-0.97194681,-0.97623781,-0.98692678,-0.76447967,-0.88991077,-0.90357248,-1.0,-1.0,-1.0,-0.8734817,-1.0,0.7748651,6
-0.96931923,-0.97538062,-0.89842459,-0.96887725,-0.72366885,-0.78791506,-0.67056428,-0.94306553,-0.4959373,-0.61290143,-0.51408175,-0.9708196,-0.9708196,-0.9708196,-0.9708196,-0.9762142,-0.53247104,-0.97031514,-0.96872857,-0.96451187,-0.96466399,-0.67968958,-0.65429363,-0.6500281,-0.90272368,-1.0,-0.86415827,-0.69565438,-0.940965,0.77256346,6
-0.97041241,-0.97707487,-0.89842459,-0.9688513,-0.72443084,-0.79014052,-0.66921868,-0.94271834,-0.46425246,-0.51732794,-0.5639839,-0.96948393,-0.96948393,-0.96948393,-0.96948393,-0.9738172,-0.5795389,-0.97041588,-0.97023102,-0.96681486,-0.96406804,-0.69376657,-0.62988455,-0.6500281,-0.90272368,-0.93912029,-0.80316383,-0.67623477,-0.940965,0.77316939,6
-0.98716525,-0.98822346,-0.93126317,-0.9875925,-0.72450867,-0.78783158,-0.66970412,-0.94268094,-0.66985259,-0.73583533,-0.83416982,-0.98706192,-0.98706192,-0.98706192,-0.98706192,-0.9903864,-0.84865931,-0.98847645,-0.98644488,-0.98716022,-0.98813511,-0.89287915,-0.83986013,-0.94419022,-1.0,-1.0,-1.0,-0.84367061,-1.0,0.77331045,6
-0.98941954,-0.98998736,-0.93126317,-0.99134645,-0.72236942,-0.78636392,-0.66970412,-0.9436535,-0.73721977,-0.93611325,-0.71820808,-0.99165028,-0.99165028,-0.99165028,-0.99165028,-0.99216786,-0.87616062,-0.99135035,-0.98845515,-0.99080042,-0.99334328,-0.94635692,-0.94487044,-0.94419022,-1.0,-1.0,-1.0,-0.94618223,-1.0,0.77181747,6
-0.98577836,-0.98659514,-0.92387297,-0.98454779,-0.71859599,-0.77845461,-0.66376926,-0.94535842,-0.69960845,-0.84773001,-0.65005469,-0.98501426,-0.98501426,-0.98501426,-0.98501426,-0.98979069,-0.79312913,-0.98770107,-0.98481743,-0.98642649,-0.98765236,-0.85400629,-0.83986013,-0.78425687,-1.0,-1.0,-1.0,-0.94618223,-1.0,0.76915009,6
-0.9091701,-0.92950288,-0.86840396,-0.79389472,-0.70617234,-0.46788298,-0.71642019,-0.94333144,-0.13688215,-0.039193082,-0.30934899,-0.79362208,-0.79362208,-0.79362208,-0.79362208,-0.92173865,-0.12673029,-0.88418014,-0.92110766,-0.89968345,-0.81401339,-0.18026023,-0.020986106,-0.35972715,-0.5319999,-0.47379397,-0.59810165,-0.14901958,-0.51844209,0.75805922,6
-0.94838504,-0.94967818,-0.91701164,-0.92098609,-0.7744934,-0.81800521,-0.73707177,-0.91719015,-0.46500843,-0.35514512,-0.47942367,-0.9225807,-0.9225807,-0.9225807,-0.9225807,-0.96758741,-0.5458132,-0.96287651,-0.94323086,-0.9528467,-0.93831156,-0.62542719,-0.45761017,-0.61183083,-0.8364572,-0.82315714,-0.83215034,-0.52725924,-0.82851565,0.80913975,6
-0.9750006,-0.97682909,-0.91701164,-0.96597609,-0.79164827,-0.84198887,-0.73792167,-0.90771234,-0.61295995,-0.59222739,-0.65390523,-0.96711364,-0.96711364,-0.96711364,-0.96711364,-0.98289385,-0.74778035,-0.97630917,-0.97428262,-0.97319791,-0.97322146,-0.72630719,-0.71238202,-0.80988792,-1.0,-0.93912029,-0.90016193,-0.74806523,-1.0,0.82246625,6
-0.96868792,-0.96886994,-0.91508382,-0.9633051,-0.79320856,-0.85132338,-0.73896161,-0.90681355,-0.69193272,-0.73784927,-0.73058231,-0.96512152,-0.96512152,-0.96512152,-0.96512152,-0.9898139,-0.86828758,-0.98213731,-0.9641524,-0.97672683,-0.9807836,-0.89287915,-0.84996072,-0.94419022,-1.0,-1.0,-1.0,-0.71657338,-1.0,0.82325738,6
-0.96672495,-0.96635981,-0.91508382,-0.96423189,-0.79008892,-0.85021152,-0.73896161,-0.90861731,-0.67987689,-0.80663598,-0.70297175,-0.96607251,-0.96607251,-0.96607251,-0.96607251,-0.99091513,-0.84298528,-0.98296188,-0.96150122,-0.97722653,-0.98290933,-0.85400629,-0.88991077,-0.86879874,-1.0,-1.0,-1.0,-0.85353087,-1.0,0.82110802,6
-0.9363866,-0.94937094,-0.78225235,-0.93644963,-0.78756429,-0.84073518,-0.73527756,-0.91007432,-0.40406127,-0.59907829,-0.3470016,-0.93952693,-0.93952693,-0.93952693,-0.93952693,-0.95997412,-0.37264673,-0.9273931,-0.94021726,-0.93218021,-0.92072204,-0.35128612,-0.58446144,-0.47278985,-0.52370134,-1.0,-0.60907231,-0.33952435,-0.64484817,0.81917677,6
-0.92215064,-0.93083731,-0.78225235,-0.91092879,-0.77424511,-0.82240104,-0.73527756,-0.91738406,-0.33276522,-0.46757174,-0.22183887,-0.91342973,-0.91342973,-0.91342973,-0.91342973,-0.94447488,-0.30604606,-0.91679581,-0.92423269,-0.92563815,-0.90207892,-0.3340349,-0.43717305,-0.46034197,-0.53722086,-0.85688002,-0.62284795,-0.35989733,-0.60366518,0.80956714,6
-0.95383964,-0.9558729,-0.90770014,-0.93287702,-0.76660608,-0.82240104,-0.71925238,-0.9216778,-0.39396087,-0.41083731,-0.46796884,-0.93222737,-0.93222737,-0.93222737,-0.93222737,-0.96492663,-0.55675728,-0.95749778,-0.9522229,-0.9516175,-0.94171657,-0.62763821,-0.4718287,-0.69947263,-0.86764384,-0.79261756,-0.90016193,-0.54971576,-0.940965,0.80397612,6
-0.94459953,-0.95270491,-0.87242534,-0.93145611,-0.77436937,-0.82746085,-0.72189204,-0.91750335,-0.14707885,-0.34134098,-0.30564337,-0.93081915,-0.93081915,-0.93081915,-0.93081915,-0.93391169,-0.23108139,-0.92898703,-0.95210462,-0.93419674,-0.91160261,-0.34847184,-0.44148388,-0.44077289,-0.47660925,-0.71500645,-0.45491341,-0.46073334,-0.50899561,0.8094276,6
-0.9421847,-0.95109423,-0.87242534,-0.93029902,-0.78117029,-0.84115026,-0.73748498,-0.91369908,-0.20941635,-0.51218063,-0.22159621,-0.93007221,-0.93007221,-0.93007221,-0.93007221,-0.93559385,-0.18159557,-0.92759579,-0.9490369,-0.92918771,-0.92064261,-0.33582625,-0.53546236,-0.46778954,-0.46889981,-0.82315714,-0.43595674,-0.48685472,-0.49893508,0.81449347,6
-0.94765347,-0.94921186,-0.9095544,-0.94939785,-0.79799077,-0.847101,-0.7567742,-0.90385459,-0.61040236,-0.7627508,-0.62521779,-0.94982831,-0.94982831,-0.94982831,-0.94982831,-0.98338202,-0.67673212,-0.96128032,-0.94273761,-0.95359555,-0.96888562,-0.68759656,-0.88991077,-0.80988792,-1.0,-1.0,-0.86415827,-0.72845565,-0.89799999,0.82686341,6
-0.96684529,-0.96706815,-0.91148605,-0.96931939,-0.80691286,-0.86322538,-0.7567742,-0.89859792,-0.78694919,-0.7793898,-0.83416982,-0.97102732,-0.97102732,-0.97102732,-0.97102732,-0.99404331,-0.94458697,-0.98248427,-0.96175596,-0.9762293,-0.98599723,-0.89287915,-0.88991077,-0.94419022,-1.0,-1.0,-1.0,-0.85353087,-1.0,0.83318021,6
-0.26322573,-0.29931774,-0.057938137,-0.11017837,0.97504747,0.90873029,0.98601348,0.930383,0.70521507,0.6394057,0.72723722,-0.11059897,-0.11059897,-0.11059897,-0.11059897,-0.21473538,0.76571203,-0.38101257,-0.22154689,-0.26647889,-0.17650269,0.48458847,0.29091902,0.48468927,0.43609935,0.36513935,0.48361334,0.384573,0.25195123,-0.95705751,1
-0.24944243,-0.28841631,0.0080870692,-0.08649687,0.97524901,0.90652103,0.98803119,0.93091287,0.69596208,0.51561613,0.6886087,-0.095641824,-0.095641824,-0.095641824,-0.095641824,-0.20417281,0.75771628,-0.31057631,-0.22657649,-0.20738066,-0.16781397,0.47337699,0.37898211,0.529698,0.56046266,0.33188641,0.48958194,0.46099995,0.29268484,-0.93515915,1
-0.24182218,-0.29670239,0.0080870692,-0.09346804,0.97788537,0.90652103,0.99306302,0.93792931,0.61762722,0.43129393,0.79858043,-0.082552744,-0.082552744,-0.082552744,-0.082552744,-0.20352753,0.75074152,-0.30215031,-0.21923524,-0.21258409,-0.16141418,0.56264112,0.38862137,0.53730967,0.49176809,0.37630914,0.48622976,0.50822278,0.42402864,-0.92853597,1
-0.17603646,-0.22669703,-0.051893454,-0.058558586,0.97721289,0.90433436,0.99495665,0.93613401,0.70276479,0.41284788,0.78150316,-0.031727012,-0.031727012,-0.031727012,-0.031727012,-0.19350799,0.73061152,-0.25669831,-0.14621649,-0.21932733,-0.13219198,0.48188745,0.36363543,0.48369246,0.46717884,0.46129556,0.41592936,0.45636968,0.3910585,-0.92960312,1
-0.20877907,-0.25000876,-0.090606722,-0.076009596,0.97670019,0.90490281,0.99375225,0.93476714,0.55443868,0.43253656,0.74994963,-0.058735717,-0.058735717,-0.058735717,-0.058735717,-0.25112248,0.69930514,-0.28624461,-0.18012584,-0.27112955,-0.16650581,0.40562202,0.4263515,0.50960225,0.39713101,0.32323522,0.48978712,0.29684571,0.32192931,-0.93383126,1
-0.26166584,-0.29737843,-0.17624074,-0.062416659,0.97806949,0.90840059,0.99254665,0.93842586,0.66035589,0.47560168,0.76358414,-0.061824646,-0.061824646,-0.061824646,-0.061824646,-0.24634578,0.71759283,-0.35509431,-0.2278112,-0.2724983,-0.15156251,0.4632937,0.37917374,0.46004592,0.47911274,0.39117843,0.53419178,0.3892521,0.30009078,-0.93710371,1
-0.27758691,-0.31699407,-0.22384424,-0.091352102,0.97463269,0.90840059,0.98675473,0.92928763,0.76901981,0.50526434,0.86235065,-0.090086923,-0.090086923,-0.090086923,-0.090086923,-0.23362703,0.66404213,-0.40036121,-0.23443364,-0.31054168,-0.24285556,0.44813589,0.37414319,0.33057976,0.40198026,0.39602278,0.35747984,0.36435593,0.2145549,-0.93524108,1
-0.40075074,-0.45403508,-0.22384424,-0.27308433,0.97064239,0.90064534,0.98675473,0.9186525,0.74254819,0.49646485,0.79884885,-0.25741712,-0.25741712,-0.25741712,-0.25741712,-0.35350312,0.66518078,-0.4179887,-0.39398253,-0.35211523,-0.27919386,0.5156474,0.43348755,0.33780454,0.4049075,0.37408167,0.30495617,0.35002226,0.078559037,-0.93041053,1
-0.48053551,-0.51800694,-0.30572403,-0.31944235,0.97459322,0.90538055,0.9896637,0.92916235,0.716076,0.45278227,0.74258862,-0.30849157,-0.30849157,-0.30849157,-0.30849157,-0.44770522,0.61300312,-0.47169066,-0.48394667,-0.40037621,-0.29405941,0.36616205,0.28383115,0.50127271,0.36827069,0.25200931,0.40270761,0.34491009,0.14604307,-0.92372125,1
-0.43053625,-0.45769541,-0.29022715,-0.23257003,0.97862784,0.90770307,0.99375567,0.93991358,0.47810429,0.50960764,0.78365339,-0.24819009,-0.24819009,-0.24819009,-0.24819009,-0.39471326,0.70205124,-0.44595784,-0.42445569,-0.33594751,-0.25962256,0.46569657,0.4301439,0.47378699,0.40100581,0.37572511,0.30899567,0.38819094,0.20928027,-0.91844829,1
-0.42993015,-0.45547681,-0.29022715,-0.23542631,0.97795479,0.90770307,0.99445352,0.93811797,0.58139445,0.59276524,0.7055509,-0.2576696,-0.2576696,-0.2576696,-0.2576696,-0.37875341,0.65311842,-0.47056582,-0.41455801,-0.374764,-0.2698052,0.39074515,0.43300825,0.40090413,0.32826958,0.37317145,0.37712694,0.40725489,0.20462787,-0.92045271,1
-0.42951492,-0.45037925,-0.33358707,-0.22055062,0.97662292,0.90560124,0.99445352,0.93456237,0.6428256,0.42295968,0.71424495,-0.22549939,-0.22549939,-0.22549939,-0.22549939,-0.33218608,0.70103025,-0.41329996,-0.4359387,-0.35243634,-0.25587449,0.48913026,0.33587475,0.55975873,0.38026984,0.28041362,0.39709402,0.31714395,0.20180228,-0.92733631,1
-0.40219802,-0.4175158,-0.33358707,-0.21867435,0.97640956,0.90560124,0.99014093,0.93399835,0.55771896,0.29005344,0.73444918,-0.21229948,-0.21229948,-0.21229948,-0.21229948,-0.34865296,0.72301268,-0.40986632,-0.39909299,-0.33501572,-0.22974543,0.37773981,0.42854144,0.57016469,0.38287366,0.31639654,0.39164026,0.31436857,0.22763011,-0.92905609,1
-0.26812048,-0.29904541,-0.00088186907,-0.11828881,0.97839157,0.90762395,0.98822663,0.93928764,0.75875903,0.55352193,0.81859684,-0.11271019,-0.11271019,-0.11271019,-0.11271019,-0.24614331,0.76194494,-0.30505866,-0.25398169,-0.19100878,-0.10865652,0.53471929,0.40845439,0.47289571,0.46933751,0.39585479,0.52506015,0.46089741,0.29549621,-0.96111475,1
-0.2606375,-0.28150672,-0.21707553,-0.11729463,0.97982161,0.91157387,0.99413223,0.9431067,0.66979517,0.3981199,0.67602472,-0.12153461,-0.12153461,-0.12153461,-0.12153461,-0.26306114,0.73935624,-0.35228552,-0.22738117,-0.26215492,-0.23449947,0.53076298,0.33326894,0.50906017,0.44127161,0.27295572,0.45141708,0.41379848,0.21264569,-0.94334093,1
-0.30288243,-0.33768812,-0.21707553,-0.14053608,0.98210624,0.91361242,0.99413223,0.94922057,0.66921617,0.38704362,0.62772005,-0.1400462,-0.1400462,-0.1400462,-0.1400462,-0.2856642,0.71501693,-0.40734768,-0.26563642,-0.34026747,-0.25795605,0.45896971,0.40575962,0.3380179,0.31126462,0.41261173,0.35727518,0.35116104,0.10153582,-0.93428193,1
-0.35988458,-0.39479143,-0.22707874,-0.17982253,0.97994885,0.91361242,0.99371217,0.9434553,0.72083439,0.37673695,0.6614243,-0.17591674,-0.17591674,-0.17591674,-0.17591674,-0.31743061,0.67743223,-0.4162333,-0.33887022,-0.3818635,-0.25587956,0.4632937,0.29496837,0.42162471,0.50316037,0.37648811,0.36618544,0.32686459,0.22051254,-0.93230975,1
-0.29909556,-0.32421829,-0.22707874,-0.14499833,0.9750397,0.90460085,0.99138704,0.93034406,0.7477901,0.45731665,0.64459741,-0.1446517,-0.1446517,-0.1446517,-0.1446517,-0.32060779,0.6553051,-0.40503515,-0.26135827,-0.31037559,-0.28824954,0.4869996,0.42487152,0.25680307,0.41731102,0.34792009,0.19797683,0.4056929,0.12247787,-0.93563171,1
-0.24535499,-0.26785329,-0.1578793,-0.095727205,0.97322948,0.90167128,0.98659912,0.92552866,0.76705238,0.54380666,0.66420788,-0.10236806,-0.10236806,-0.10236806,-0.10236806,-0.24391654,0.73805554,-0.39483502,-0.1938612,-0.29458373,-0.22952358,0.45804388,0.47770063,0.46007168,0.33760165,0.46349022,0.39841796,0.41257485,0.21451569,-0.93410053,1
-0.25229841,-0.27288978,-0.1578793,-0.073430359,0.97255091,0.90529839,0.98640308,0.92373007,0.79571871,0.57290343,0.74497593,-0.083176059,-0.083176059,-0.083176059,-0.083176059,-0.16642425,0.73502973,-0.37506619,-0.20899237,-0.26464362,-0.1764232,0.44418993,0.52634028,0.45013113,0.45884654,0.49638226,0.44690747,0.35826546,0.23279751,-0.92957766,1
-0.24395899,-0.26706737,-0.076423071,-0.057463247,0.97641416,0.90843307,0.98640308,0.93402514,0.73412284,0.473717,0.71480771,-0.063531522,-0.063531522,-0.063531522,-0.063531522,-0.17389567,0.70983195,-0.38781919,-0.19413436,-0.25895588,-0.17091799,0.47080153,0.51517215,0.50662796,0.48471287,0.36279367,0.4851075,0.45761695,0.30169841,-0.93135585,1
-0.2210555,-0.25643142,-0.076423071,-0.051329862,0.97833616,0.90843307,0.99108603,0.93913958,0.74307691,0.50122415,0.62311219,-0.056249089,-0.056249089,-0.056249089,-0.056249089,-0.16428391,0.75862775,-0.34013383,-0.17873243,-0.23236847,-0.18016447,0.45919455,0.4942087,0.41299258,0.50058799,0.43341159,0.40811558,0.45558665,0.24713554,-0.93261963,1
-0.2527699,-0.28158756,-0.14130062,-0.097545551,0.97611788,0.90599713,0.99108603,0.93322017,0.82352249,0.55633798,0.73263681,-0.10010042,-0.10010042,-0.10010042,-0.10010042,-0.21879633,0.78537277,-0.3270326,-0.22533862,-0.25923396,-0.16700575,0.38900224,0.3958861,0.43561932,0.52489817,0.50524116,0.3707253,0.37230804,0.31527878,-0.9362771,1
-0.30730436,-0.33602136,-0.23712291,-0.14413354,0.97568699,0.90352128,0.99278887,0.9320674,0.73403085,0.57295153,0.72185547,-0.14841774,-0.14841774,-0.14841774,-0.14841774,-0.24945627,0.70832188,-0.41336657,-0.26957574,-0.31887152,-0.24555211,0.50555033,0.51239371,0.41774974,0.44272618,0.34572288,0.41668076,0.29771081,0.18778826,-0.93755547,1
-0.32774199,-0.35440214,-0.28895422,-0.12549242,0.97735408,0.90757718,0.99384055,0.9365146,0.68259986,0.62818728,0.67390492,-0.14222977,-0.14222977,-0.14222977,-0.14222977,-0.24745461,0.68080241,-0.38743649,-0.30550713,-0.28652487,-0.17532729,0.49557225,0.43160951,0.39569125,0.43478543,0.47385748,0.38798812,0.38852888,0.088528137,-0.93229366,1
-0.34952403,-0.36873344,-0.32663933,-0.14554976,0.97844158,0.90757718,0.99493833,0.93941446,0.81997595,0.61696887,0.6034462,-0.16331785,-0.16331785,-0.16331785,-0.16331785,-0.2491898,0.71022885,-0.30901049,-0.36610128,-0.2831849,-0.18335509,0.38070844,0.44215723,0.43877314,0.50211183,0.40852199,0.33487661,0.29249093,0.14158433,-0.92578883,1
0.032771917,-0.034156243,0.36491295,-0.083837986,0.96168447,0.91063495,0.96585357,0.89507085,0.63625354,0.39343236,0.40963339,-0.054041856,-0.054041856,-0.054041856,-0.054041856,-0.39857991,0.69679391,-0.028400381,0.055993118,0.087653324,-0.095160932,0.39390477,0.35544984,0.42746597,0.40649645,0.33387023,0.22777134,0.40895941,0.25637082,-0.94756879,3
0.14923994,0.050511633,0.36491295,-0.049228029,0.97386658,0.91063495,0.97567427,0.92729559,0.49556092,0.51793722,0.35693442,0.026158396,0.026158396,0.026158396,0.026158396,-0.26606908,0.72988959,-0.10415592,0.2349427,0.10098515,-0.14619769,0.63800771,0.40082164,0.35684902,0.59910596,0.38424373,0.25434567,0.6269873,0.30976869,-0.9285948,3
0.18342105,0.099890165,0.48030012,-0.034465013,0.96310129,0.92845496,0.96409112,0.89893319,0.49972842,0.35735233,0.5024766,0.034087546,0.034087546,0.034087546,0.034087546,-0.30844722,0.73851711,0.10857051,0.21166288,0.2134978,-0.056393346,0.67609823,0.43593504,0.4253451,0.68359581,0.33510292,0.26329371,0.66930682,0.42365787,-0.9609386,3
